ID,Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,Total_Income
98871,LP002585,1,1,0,0,0,8230,4265.874692,29,348,1,1,1,6000
69609,LP002187,1,1,2,0,0,6900,970.1170123,63,369,0,1,1,6000
15450,LP001790,1,0,0,0,0,2374,4231.621642,62,369,1,2,0,6000
52841,LP002187,1,0,0,0,0,150,0,253,361,1,0,0,3750
83901,LP002585,1,1,0,0,0,8378,0,487,387,1,0,1,3750
56135,LP002224,0,0,1,1,0,2835,0,17,409,1,1,1,6000
29661,LP001431,1,1,1,0,0,6810,57.80669726,144,359,1,1,1,3750
58966,LP001610,1,1,2,0,0,8169,0,152,372,0,2,1,3750
10111,LP002560,1,1,1,0,1,3135,0,264,372,1,0,0,6000
92644,LP002231,0,1,1,1,0,3356,0,208,356,1,2,0,3750
81648,LP002409,1,1,2,0,0,31166,1302.501953,179,372,1,1,0,3750
92991,LP002224,0,1,2,0,0,7394,0,17,372,0,2,1,6000
87269,LP001844,1,1,0,0,0,6623,3837.934107,145,365,1,2,1,6000
90725,LP002231,1,1,0,1,0,6381,77.28131069,105,371,1,0,1,6000
50333,LP002231,1,1,1,0,0,8338,129.4756369,114,363,1,0,1,6000
28209,LP002585,1,1,1,0,0,150,2634.927322,262,372,1,2,1,6000
14866,LP002187,1,0,1,0,0,16625,186.7208713,267,352,1,0,1,6000
22750,LP002531,0,1,0,0,0,8386,153.5187464,17,372,1,1,0,7200
70990,LP002560,1,1,3+,0,0,752,3898.010143,267,372,1,1,0,6000
78124,LP002585,0,1,1,0,0,1716,705.2934328,174,372,1,2,1,3750
15799,LP002187,1,1,0,0,0,1142,1056.401888,111,353,1,1,0,6000
29406,LP002585,1,1,0,0,0,19746,0,49,357,1,1,1,3750
80858,LP002224,1,1,0,0,0,150,0,233,373,1,0,1,3750
37253,LP002585,1,1,0,0,0,8309,0,95,362,1,2,1,6000
19580,LP002187,1,1,0,0,1,16481,0,42,371,1,0,0,6000
41542,LP001691,1,0,0,1,0,7818,0,17,351,0,2,1,6000
75321,LP002231,1,0,0,0,0,6662,0,267,360,1,2,1,4676
28136,LP002175,1,1,0,0,0,6973,374.3905698,253,368,1,1,1,6000
95079,LP001788,1,1,1,0,0,787,148.7487244,17,371,1,1,1,6000
94534,LP002585,1,1,0,0,0,14718,0,17,368,1,2,1,3750
39574,LP002585,1,1,0,0,0,7220,0,17,349,1,2,1,3750
83238,LP002582,1,1,1,0,0,1295,0,17,368,1,0,1,7200
66207,LP001875,1,1,0,0,0,8215,4179.119708,82,371,0,1,1,6000
78290,LP001708,1,0,0,0,0,8402,434.0179218,17,364,1,0,1,3750
65668,LP002187,1,1,3+,0,1,14310,95.65482793,17,365,1,0,1,3750
40408,LP002175,1,1,0,0,0,2972,515.3423467,247,372,0,2,0,3750
23600,LP002178,0,1,1,0,1,8004,0,17,372,1,2,0,6000
41644,LP002175,1,1,1,0,0,506,661.1045006,90,372,1,2,1,6000
69681,LP002224,1,1,1,0,0,14537,2018.847825,47,370,1,1,1,3750
81160,LP002224,1,1,0,0,0,24522,62.37779094,17,367,1,2,1,6000
23286,LP002231,1,1,1,0,0,818,0,64,364,1,1,0,7200
36752,LP001194,1,1,0,0,0,8143,0,96,365,1,2,1,3750
66442,LP002585,1,1,1,0,0,30319,0,17,212,1,0,1,6000
97893,LP002585,1,1,0,0,0,7180,0,17,368,1,0,1,6000
77524,LP001497,1,1,0,0,0,150,0,70,369,1,2,1,6000
65041,LP002180,1,1,2,0,1,2744,2249.680166,17,369,1,0,1,3750
31552,LP002585,1,0,0,0,1,16416,712.0091139,136,373,1,1,0,3750
15994,LP002231,1,1,2,0,0,8375,0,17,480,0,1,1,3750
41888,LP001087,1,1,1,0,0,5814,1650.157962,17,365,1,1,1,3750
71547,LP002556,1,0,0,0,0,150,1524.151052,137,356,1,2,1,3750
73532,LP002151,1,1,1,0,0,2626,0,35,369,0,2,1,6000
17502,LP002585,1,1,1,0,0,811,0,62,372,1,1,1,6000
63419,LP002560,1,0,0,0,0,682,0,218,366,1,0,1,5166
41224,LP001574,1,1,3+,0,0,150,0,122,357,1,0,0,6000
45856,LP002231,1,1,3+,0,0,31035,0,17,366,1,2,1,3750
19855,LP002187,1,1,1,0,1,16048,0,99,372,1,2,0,3750
58930,LP002231,1,1,0,0,1,8189,40.89434314,17,372,1,2,1,6000
56007,LP002231,1,1,0,0,0,150,419.8172921,490,372,1,0,1,3547
99576,LP001778,1,1,0,1,0,8112,0,17,371,1,2,0,6000
76441,LP002187,1,1,0,0,0,620,256.1538212,236,426,1,2,0,3750
55209,LP002231,1,1,1,0,0,5920,33.64975693,17,349,1,1,1,6000
29892,LP002560,1,1,0,0,0,8277,2968.012592,19,373,1,2,1,3750
29804,LP002585,1,1,0,0,0,2500,57.95688374,191,370,1,1,1,6000
17042,LP001892,1,1,0,0,1,8349,700.0638914,17,408,1,2,1,6000
53237,LP002585,0,1,0,0,0,2011,1246.104223,220,366,1,2,1,6000
74275,LP001884,1,1,3+,0,0,8275,622.1309732,17,373,1,1,0,6000
60383,LP002187,1,1,0,0,0,644,0,267,372,1,2,1,18333
34178,LP002315,1,1,0,0,0,8194,29.93491324,17,363,1,2,1,6000
48472,LP002103,1,1,0,0,0,7845,3184.295699,251,367,1,0,1,6000
47023,LP002560,0,0,0,0,0,5693,0,152,373,1,0,1,6000
33697,LP001431,1,1,1,0,0,150,0,270,372,1,2,0,3750
44826,LP001369,1,1,0,1,0,8410,4219.540503,17,365,1,1,1,3750
83773,LP002175,1,1,0,1,0,150,0,91,365,1,1,1,6000
72283,LP001498,1,0,0,1,0,7418,0,17,366,0,0,1,3750
98926,LP002231,1,1,0,0,0,16343,1029.375895,197,355,1,1,1,6000
64461,LP001367,1,0,0,0,0,150,0,261,356,1,0,0,3750
41781,LP002068,1,1,0,1,0,7296,3506.947769,206,373,1,1,1,6000
65923,LP002224,1,1,2,0,1,8053,7976.915779,17,351,1,1,1,7200
62377,LP002585,1,1,2,1,0,4505,3782.853034,229,371,1,2,1,3750
42398,LP002560,1,1,1,0,0,16374,0,17,370,1,2,0,3750
82568,LP001786,1,1,0,0,0,7421,1390.154629,17,370,1,1,1,3750
65744,LP002187,1,1,0,0,0,150,0,191,362,1,2,1,6000
37075,LP001778,1,1,0,0,1,150,0,18,370,1,2,1,6000
39062,LP002231,1,1,3+,0,0,8391,0,17,359,1,1,1,6000
40439,LP002231,1,0,0,0,0,15884,0,17,376,1,0,1,6000
84750,LP002435,0,0,1,0,0,26476,2087.693008,80,373,1,0,1,3547
22635,LP002585,0,1,0,0,1,8381,0,63,348,0,1,1,3750
17069,LP002556,0,1,0,0,0,2594,220.9423338,17,354,1,2,1,3547
21531,LP002585,1,1,0,1,0,7203,417.257766,186,353,1,1,1,3750
45426,LP001616,0,1,0,0,0,7784,0,59,362,1,1,0,6000
29539,LP002229,1,1,0,0,0,360,0,25,356,1,2,1,3750
97246,LP001790,1,0,1,0,1,272,468.3912052,508,372,1,1,1,6000
16333,LP002055,1,1,0,0,0,13229,0,17,368,1,2,1,6000
32680,LP001255,1,1,0,0,0,6963,0,174,366,1,2,1,6000
76211,LP002231,1,1,0,1,0,6642,534.2825209,244,373,1,0,1,6000
15309,LP002585,1,1,0,1,0,8296,0,17,365,1,1,1,6000
32406,LP002560,1,1,0,1,0,6300,0,260,372,1,2,0,3750
34015,LP002209,1,1,0,0,0,7492,704.4246703,26,427,1,0,1,6000
80900,LP002224,0,1,0,0,0,8365,0,17,361,1,0,1,6000
29017,LP002585,1,1,0,0,0,7274,516.8264705,17,371,1,0,1,6000
46953,LP001137,1,0,0,0,0,2563,1855.79571,223,370,0,2,1,3750
84093,LP002585,1,1,0,0,0,5571,4216.050723,259,372,1,1,1,3750
51516,LP001682,1,1,3+,0,0,7896,0,17,421,1,1,1,6000
79160,LP002585,1,1,0,0,0,16235,4002.124577,207,371,0,1,1,3547
59706,LP001702,1,1,0,0,0,8418,20000,17,371,1,2,1,7200
74319,LP002224,1,1,3+,0,0,8415,0,17,345,1,1,1,3750
59647,LP001213,1,1,0,0,0,1068,2260.161228,266,371,1,2,1,6000
24538,LP002231,1,1,2,0,0,5493,411.5055475,234,358,1,1,1,3750
26453,LP002175,1,1,0,0,0,150,4153.874673,251,355,1,1,1,3750
60619,LP002043,1,1,0,0,0,31365,2870.178001,26,371,1,1,0,6000
88258,LP002585,1,0,0,0,0,8250,20000,17,370,1,0,1,7200
33881,LP001398,1,1,0,0,0,6500,0,17,370,1,2,1,3750
61424,LP001034,1,1,2,0,0,715,3804.547695,262,372,1,1,0,3750
52496,LP001844,1,1,1,1,0,16491,582.7736656,17,349,1,2,1,3750
85432,LP002585,1,0,0,0,0,8289,4217.87186,204,373,1,1,1,6000
54028,LP002560,1,1,0,0,0,4681,143.9941175,265,372,1,1,1,6256
76514,LP002181,1,1,2,0,0,8035,3359.756648,17,369,1,1,1,6000
91073,LP001131,0,1,0,0,0,694,427.7415406,105,365,1,0,0,6000
41292,LP002187,1,0,0,0,0,6541,582.4507363,176,371,1,1,1,3750
26764,LP002560,1,0,0,0,1,6352,0,26,372,1,1,0,6000
52941,LP002224,1,1,0,0,0,6150,675.740974,206,350,0,1,1,3750
51576,LP002181,0,1,0,0,0,6762,2219.68662,17,350,1,2,1,7200
60555,LP002560,1,0,2,0,0,3857,0,17,351,1,0,1,6000
53460,LP002585,1,1,0,0,0,7803,1671.743266,17,372,1,2,1,3750
33469,LP002446,1,1,0,0,0,8232,0,17,372,1,1,0,6000
19414,LP002187,1,1,0,0,1,7286,2377.244828,17,355,1,0,1,6000
84219,LP002231,1,1,0,0,1,7833,0,83,355,1,2,1,3750
65270,LP002585,1,0,0,0,1,16238,4027.635649,17,480,1,0,1,3750
79751,LP002585,1,1,0,0,0,20695,4052.478311,118,373,1,2,1,6000
91594,LP002231,1,1,0,0,1,3652,0,17,353,1,0,1,6000
25834,LP001385,1,1,0,0,0,8257,4176.443186,270,373,1,2,1,3750
11329,LP002231,1,0,1,0,0,8159,4174.907273,17,361,1,0,1,6000
85427,LP002401,1,1,0,0,0,150,0,148,370,1,2,1,6000
51419,LP001448,0,1,2,0,0,8393,0,79,373,1,2,1,6000
30120,LP002187,1,1,1,0,0,14841,0,17,367,1,1,1,3547
15879,LP002187,1,1,0,0,0,150,0,242,373,1,1,0,6000
96775,LP002223,1,1,0,0,0,30696,4017.946529,17,363,1,2,1,3750
10420,LP002144,1,1,2,0,0,5304,0,233,341,1,2,1,3750
67374,LP001788,0,1,2,0,0,150,4268.734006,199,373,1,1,1,6000
74353,LP002556,1,1,1,0,0,150,82.47196943,24,372,1,2,1,3750
30455,LP002187,1,1,0,0,0,4365,0,269,370,1,1,1,3547
54585,LP001404,0,1,0,0,0,6628,0,17,351,1,1,0,7200
25588,LP002560,1,1,0,1,0,15794,9403.763099,232,367,1,2,0,3750
19349,LP002585,1,1,0,0,0,7951,3771.601311,17,373,1,2,1,3750
20285,LP002585,1,1,0,0,0,2429,0,267,361,1,0,1,6256
54260,LP002231,1,1,3+,0,0,498,0,17,353,1,1,1,6000
29232,LP001385,1,1,1,0,0,16231,24.1902146,17,362,1,2,0,6000
22765,LP002224,1,1,1,0,0,8355,218.3435844,17,371,1,2,1,3750
37631,LP002175,1,1,0,0,0,150,0,21,349,1,2,1,6000
50429,LP002231,0,1,0,0,0,7540,0,111,353,1,2,1,3750
10889,LP001896,1,0,3+,0,0,5091,0,441,373,0,1,1,6000
26484,LP002585,1,1,1,0,0,150,0,57,362,1,2,0,3750
38692,LP001844,1,1,0,0,0,8112,3699.979527,93,372,1,1,1,3716
10575,LP002231,1,1,0,0,0,150,0,17,351,1,1,1,6000
30406,LP002585,1,1,1,0,1,6327,0,34,357,1,1,1,3750
97344,LP002555,1,1,3+,0,0,12212,104.985369,207,371,1,1,1,3547
12842,LP002319,1,1,1,0,0,32088,520.6855283,17,366,1,1,1,6000
34330,LP001835,1,1,2,0,1,8139,0,269,372,1,0,1,6000
15662,LP002130,1,1,3+,0,0,6832,0,17,362,1,0,1,3750
35698,LP002585,1,1,0,0,0,6884,1192.657168,214,372,1,1,0,3547
62089,LP002585,1,1,0,0,0,5661,713.9539712,17,373,1,2,1,3750
72589,LP002224,1,1,3+,0,0,3992,0,138,359,0,1,1,6000
87024,LP001844,0,1,2,0,0,14730,4209.01533,23,368,1,1,0,6000
82205,LP002571,1,1,0,0,1,3556,2095.988376,91,372,1,0,1,6000
81576,LP002231,0,1,3+,0,0,7781,0,78,373,1,2,1,6000
52384,LP002531,1,1,0,0,0,6857,2004.981905,182,373,1,2,1,3547
42668,LP002175,1,1,0,1,0,150,863.870851,265,365,1,1,1,6000
83787,LP002231,1,0,0,0,0,8281,4267.26013,17,372,1,2,1,6000
16593,LP002472,1,0,0,0,0,6957,1615.623817,17,372,0,1,1,6000
37895,LP001778,1,1,0,0,1,16496,4145.896131,17,366,0,0,1,7200
99924,LP002175,1,0,0,1,0,4933,0,18,372,1,1,1,6000
35385,LP001431,1,1,0,0,0,8022,2575.635618,55,12,0,2,0,3750
74740,LP002231,1,1,1,0,0,1059,2758.015965,17,372,1,0,1,6000
65237,LP001702,1,1,1,0,0,1518,3910.261089,61,367,1,1,1,3547
18132,LP002187,1,1,0,0,0,12887,0,17,357,1,2,1,3750
60399,LP002187,1,1,1,0,0,16488,0,200,372,1,2,1,6000
56947,LP002231,1,1,0,0,0,8409,3921.002669,17,371,1,2,1,6000
47696,LP002231,1,1,1,0,0,3166,0,250,367,1,0,1,6000
48664,LP002585,1,1,3+,0,1,4011,3346.091986,494,372,1,1,1,6000
79948,LP002224,1,1,0,0,0,4085,0,17,366,1,2,1,7200
47445,LP002585,1,1,1,0,0,11780,373.9981517,17,372,1,0,1,6000
12715,LP002170,1,1,1,0,0,2953,0,258,364,1,2,1,6000
82629,LP002585,1,1,1,0,0,14993,496.5729266,17,361,1,2,0,18333
11944,LP001387,1,1,0,0,0,8375,211.8174504,17,370,1,1,1,6000
62242,LP002231,1,1,1,0,1,7755,0,17,354,1,2,1,3750
61745,LP002224,1,1,0,0,0,3010,0,71,361,1,2,1,6000
26490,LP002560,1,1,0,0,0,7929,0,152,162,1,2,1,6000
40945,LP001993,1,1,2,0,0,8409,3338.604736,26,373,1,2,1,6000
77673,LP002585,1,1,0,0,1,5349,1340.595073,17,352,1,0,1,3750
80245,LP002224,1,1,3+,0,0,4343,702.4978285,226,371,1,2,1,3750
15037,LP002187,1,1,1,0,0,7124,93.28128504,61,357,1,1,1,18333
70172,LP002582,1,1,0,0,0,4013,419.3781301,17,394,1,2,1,6000
24208,LP002585,0,1,1,0,0,8302,289.0723919,17,372,1,0,1,3750
65291,LP002585,1,1,0,0,0,150,0,17,372,1,0,1,3750
88793,LP002478,1,1,0,0,0,150,0,17,372,1,2,1,6256
67095,LP002582,1,1,1,0,0,150,695.2644233,60,372,1,2,0,3750
11710,LP002560,1,1,0,0,0,1871,0,235,427,1,1,1,3750
11759,LP002560,0,1,0,0,1,12869,0,17,361,1,2,1,3750
82317,LP002585,1,1,0,1,0,32325,0,17,362,1,1,1,6000
44264,LP002585,1,1,1,0,0,2115,645.5808427,166,371,1,1,0,6000
12459,LP002187,1,1,0,0,0,8241,232.581059,17,352,1,2,1,3750
10722,LP002187,1,1,2,0,0,64039,353.9185006,20,350,0,2,1,7200
90752,LP001432,1,1,0,0,0,16435,3025.227222,17,346,1,1,0,3750
52029,LP002181,1,1,0,0,0,4806,0,134,370,1,2,0,3750
73645,LP002560,1,1,0,0,0,150,0,200,362,1,1,1,3750
79696,LP002175,1,1,1,0,0,2243,2078.457621,94,352,1,0,1,3750
82247,LP002585,1,1,0,0,0,7219,1815.849631,17,425,1,1,0,3750
15173,LP002231,1,1,0,0,0,6942,0,17,354,1,1,1,6000
57398,LP002453,1,1,0,0,0,8844,27.47350013,17,350,1,0,0,6000
93390,LP002231,1,1,0,0,0,8235,0,256,351,1,1,1,6000
29620,LP002231,1,1,3+,0,1,8364,0,17,372,1,1,1,6000
83492,LP002571,0,1,0,0,0,204,754.8771398,245,407,1,2,1,6232
98241,LP002585,1,1,1,0,0,931,0,17,364,1,2,0,6000
37502,LP002187,1,0,2,0,1,1364,665.1619882,228,368,1,1,1,3750
66341,LP002187,1,1,0,0,0,7145,452.3846754,17,354,1,1,0,6000
13734,LP002175,1,1,0,0,1,8420,0,17,359,1,2,1,6000
46915,LP002187,1,1,0,0,0,150,101.6931785,17,373,1,0,0,3750
53288,LP002175,1,1,3+,1,0,150,0,255,363,1,0,1,3750
79374,LP002543,1,1,0,0,0,8412,0,59,371,1,1,1,3750
91388,LP002180,1,1,2,1,0,541,189.6705788,69,361,1,2,1,3750
87073,LP002187,1,1,1,0,0,12241,614.5411122,374,373,1,2,1,3750
46673,LP002560,1,1,0,0,0,150,0,269,369,1,2,1,6000
77411,LP002443,1,1,0,0,1,15727,0,17,320,1,1,0,3750
79963,LP002585,1,1,1,0,0,150,2333.183057,180,371,1,2,1,6000
48159,LP001422,1,1,3+,0,0,811,189.6806567,226,373,1,2,0,6000
76397,LP002187,1,1,0,0,0,9980,238.8796579,17,347,1,0,0,7200
45320,LP002231,1,1,3+,0,0,150,555.4142344,17,373,1,1,1,3750
85157,LP001570,1,1,0,0,0,1300,0,17,364,1,2,1,3750
71395,LP002582,1,0,0,0,1,150,0,268,372,1,2,1,6000
62998,LP002181,1,1,0,1,0,8268,3568.670085,17,361,1,2,1,3750
42769,LP001722,1,0,1,1,0,15073,0,74,367,1,0,1,6000
92092,LP002585,1,1,0,0,0,4998,0,227,372,1,2,1,6000
89781,LP002187,1,1,1,0,0,5847,618.4328005,17,368,1,2,1,3750
35469,LP002175,1,1,0,0,0,150,0,74,371,1,0,1,6000
32022,LP002582,1,1,0,1,0,5472,472.345215,112,364,1,2,1,6000
82954,LP002560,1,0,1,0,0,5838,500.6531106,17,373,1,0,1,6000
29722,LP001778,1,1,0,0,0,30324,364.7269238,313,370,1,2,1,3750
82786,LP002585,1,0,0,0,0,15612,115.108972,125,349,1,1,1,3750
87582,LP001844,1,1,0,0,0,150,535.6945803,17,371,1,1,1,6000
53279,LP002585,1,1,1,0,0,150,0,57,369,1,1,1,6000
10878,LP002585,1,1,0,0,0,7381,0,209,366,0,2,1,6000
91077,LP001465,1,1,0,0,0,15972,0,200,370,1,1,1,3750
26051,LP002224,1,1,0,0,0,32294,1302.333264,17,354,1,2,1,6608
99054,LP001972,1,1,3+,0,0,31383,0,17,358,1,0,1,3750
56206,LP002544,1,1,0,0,0,1683,1577.538975,17,326,1,1,1,6000
44287,LP002560,1,1,0,1,1,150,0,96,351,1,2,1,6000
92971,LP002582,1,1,0,0,1,8262,1820.906576,17,358,1,1,1,7200
31769,LP002560,1,1,0,0,1,3092,0,126,371,1,2,1,6000
94302,LP002348,0,1,0,0,0,6182,2375.181098,47,367,1,2,1,6000
37318,LP001770,1,1,3+,1,0,7921,8716.127668,17,373,1,1,1,6000
62267,LP002106,1,1,0,0,0,6809,0,23,337,1,1,1,6000
44021,LP002187,1,1,0,0,0,2255,2290.639995,118,372,1,1,1,6000
11302,LP001788,1,0,0,0,0,8360,372.0347425,17,368,1,1,0,7200
76376,LP002175,1,1,0,0,0,24923,4235.632627,267,370,0,1,1,7200
34001,LP002231,1,1,3+,0,0,16508,65.08821693,17,361,1,1,0,6000
76207,LP002236,1,1,0,0,0,150,0,17,369,1,0,0,3750
21739,LP001385,1,1,0,0,0,8424,0,17,367,1,2,1,6000
95688,LP002505,1,1,3+,0,0,3542,0,17,357,1,1,1,6000
19767,LP001778,1,1,0,0,0,150,0,17,358,1,0,1,6000
54421,LP002502,1,1,2,0,0,634,0,176,353,1,0,1,3750
94212,LP002175,1,1,0,0,0,15228,2146.136415,17,480,1,1,1,3750
88944,LP001778,1,1,0,0,0,28778,320.1865225,52,371,1,1,1,3750
88259,LP002585,1,1,1,1,0,2781,640.4693928,79,371,1,2,1,3750
99654,LP002224,0,1,0,0,0,15834,0,17,372,0,2,1,3750
62951,LP001835,1,1,1,0,0,11713,6239.287725,134,372,1,0,1,6000
89947,LP001640,1,1,0,1,0,7526,0,17,372,1,1,1,6000
99806,LP001448,1,1,0,0,0,8420,1310.849313,36,372,1,2,0,6000
38143,LP002585,1,1,0,0,0,7918,14263.01486,17,372,1,1,1,6000
44068,LP001431,1,1,3+,0,0,150,114.1367726,138,424,1,0,1,6000
56640,LP002560,1,0,0,0,0,16306,690.8765543,17,370,1,1,1,3750
85447,LP002175,1,1,0,1,0,150,0,222,372,1,2,1,3750
64555,LP001891,0,1,0,0,0,5951,3809.92642,17,367,1,2,1,6000
18938,LP002582,1,1,3+,0,0,8321,52.82481234,17,356,1,2,1,18333
80416,LP001770,1,0,0,0,0,16882,0,130,356,1,2,1,3750
73872,LP002175,1,1,0,0,0,8118,0,17,361,0,0,0,6000
58495,LP001357,1,1,0,0,0,8399,3993.205145,17,370,1,2,1,3750
85539,LP002224,1,1,0,0,0,150,1202.513066,34,373,1,2,1,6000
32596,LP002560,1,0,2,0,0,8431,0,17,365,1,0,1,6000
75848,LP002231,1,1,3+,0,0,2304,329.0483407,192,350,1,2,1,6000
58325,LP001491,1,1,2,0,1,639,0,161,369,1,1,1,3750
54999,LP002472,1,1,1,0,0,150,0,123,361,1,2,0,3750
21867,LP002224,1,0,0,0,0,7896,0,17,362,1,0,1,6000
96866,LP002556,1,0,2,0,0,150,0,164,350,0,1,1,3750
97187,LP001448,1,1,3+,0,0,824,0,38,372,0,1,1,6000
20662,LP002223,1,1,1,0,0,4638,0,94,361,1,1,1,6000
48594,LP001778,1,1,0,1,0,8267,0,17,371,1,0,1,3750
22652,LP002187,1,1,2,0,0,8410,604.3491631,17,372,1,2,1,6000
19696,LP002187,1,0,0,0,0,7118,308.7010797,477,373,1,1,1,6096
30341,LP002585,1,0,1,0,0,150,648.5258247,17,350,0,0,1,6000
61610,LP002231,1,1,1,0,1,150,0,132,372,1,2,1,6000
98567,LP001800,1,0,1,1,0,5111,669.0348277,227,330,1,2,1,6000
19105,LP002187,1,1,3+,0,0,10026,2021.716562,188,372,1,0,1,6000
88773,LP002377,0,1,1,0,0,8401,3420.903033,17,373,1,1,1,6000
11452,LP002560,1,1,0,0,0,7450,0,17,425,1,1,1,3750
41220,LP001123,1,1,0,0,0,8287,8462.078555,17,371,1,1,1,3750
82772,LP002571,1,1,0,0,0,8370,862.2708545,17,372,1,2,0,6000
90909,LP002231,1,1,2,0,0,8162,0,262,373,1,0,1,6000
53240,LP001516,1,1,1,0,0,2016,0,17,366,1,1,1,6000
84432,LP002187,1,0,2,0,0,7884,3747.256529,40,372,1,2,1,6000
25055,LP001844,1,1,0,0,0,8261,3613.573824,41,372,1,0,1,3750
81865,LP002130,0,1,0,0,0,7968,0,51,368,1,0,1,3750
12353,LP002231,1,1,1,1,0,81000,19.69900523,17,348,1,1,0,3750
37762,LP002231,1,1,0,0,1,15249,0,188,349,0,1,1,3750
23841,LP002229,1,1,0,0,0,1261,0,17,371,1,1,1,3750
35755,LP001385,1,1,0,0,0,15792,0,190,363,1,1,1,6000
70782,LP002187,1,1,0,1,0,150,418.8332171,501,373,1,0,1,6000
47284,LP001844,1,1,0,0,0,12359,3292.958144,18,372,1,1,1,3750
87922,LP002556,1,1,0,0,0,16043,641.6982718,116,372,1,2,1,6000
63023,LP002187,1,1,0,1,0,6179,0,17,350,1,1,1,3547
42252,LP002055,1,1,0,0,0,150,0,201,371,1,1,1,3750
53643,LP001693,1,1,1,0,0,8850,0,17,370,1,0,1,6000
11403,LP002187,1,1,2,0,0,646,0,17,20,1,0,1,3750
23442,LP002224,0,1,0,0,0,2296,0,123,147,1,1,1,3750
70869,LP002585,1,1,0,0,0,7948,608.7915815,62,351,0,2,1,3750
31094,LP002175,1,1,0,0,0,6811,413.5445169,46,372,1,1,1,6000
40421,LP002556,1,0,1,0,1,1574,0,131,357,1,1,1,3750
22229,LP002224,1,0,0,0,0,794,0,17,351,0,1,1,3750
35943,LP002175,1,1,3+,0,0,1530,1616.119787,151,369,1,2,1,3750
47137,LP002585,1,1,0,0,0,150,571.2146931,17,351,1,2,1,6000
58715,LP002187,1,1,1,0,0,8267,188.3536594,17,385,1,1,1,6000
16665,LP002175,1,0,3+,1,0,150,0,494,373,1,1,0,6000
37265,LP001043,1,0,0,0,0,5109,8972.935635,17,362,1,1,1,6000
81903,LP002103,1,1,0,0,1,8322,487.9441789,243,373,1,0,1,6000
67987,LP001379,1,1,1,1,0,13624,0,33,12,1,1,1,3750
65670,LP002585,1,1,0,0,0,150,0,17,371,0,2,1,3750
78134,LP002115,1,0,1,0,0,8417,687.736425,17,365,1,1,0,3750
79367,LP002556,0,1,0,0,1,6276,242.7177976,17,368,1,2,0,6000
33921,LP002231,1,1,0,0,0,31748,62.86427396,99,356,1,1,1,3750
75646,LP002224,1,1,3+,0,0,150,3464.682321,72,370,0,0,1,6000
27636,LP001465,1,1,1,0,0,81000,5414.875663,72,366,0,1,1,3750
90396,LP002585,1,1,0,0,1,4388,3479.54934,17,287,1,2,1,3750
37902,LP002187,1,1,0,0,0,28862,2543.462528,17,12,1,1,0,6000
64195,LP002531,1,1,0,0,1,8398,0,17,361,0,1,1,6000
58429,LP002181,1,1,2,0,0,6452,480.6407277,17,369,1,0,0,3750
68554,LP001786,1,1,1,1,0,150,2649.406396,232,367,1,2,1,6000
46848,LP001213,1,1,0,0,0,15057,0,17,355,1,1,1,6000
19964,LP002187,1,1,1,0,0,16489,0,17,353,1,1,1,7200
78540,LP002170,1,1,1,0,0,6792,0,47,371,1,2,1,3750
10010,LP002443,1,1,3+,0,0,6636,0,17,370,1,2,1,6000
48248,LP002585,1,1,2,0,0,5994,424.1079107,17,281,0,1,1,3750
40268,LP002224,1,1,1,0,0,7535,389.236381,41,369,1,2,1,3750
74538,LP002187,1,1,0,1,0,8337,537.9135007,17,370,1,1,1,18333
81028,LP002187,1,1,1,0,0,15640,0,17,367,1,0,1,3750
85642,LP002231,1,1,0,0,0,8059,0,17,367,1,2,1,6000
20733,LP002187,1,1,0,0,0,8120,0,189,372,1,1,0,3750
10816,LP002585,1,1,0,0,0,410,4023.132363,17,384,1,2,1,6000
87848,LP002187,1,1,0,0,0,7891,0,20,354,1,1,1,6000
63992,LP002175,1,1,1,0,0,2939,3937.54237,269,373,1,1,1,3750
35834,LP002187,1,1,1,0,0,24014,0,17,372,1,1,1,6000
10002,LP002180,1,1,1,0,0,23304,4123.50108,17,370,1,2,1,5166
32189,LP002582,1,1,0,0,0,8282,3627.053385,155,480,1,1,1,3750
16122,LP002585,1,1,0,0,0,5809,0,217,372,1,1,0,3750
95147,LP002187,1,1,0,0,0,2422,0,268,408,1,2,0,3750
32145,LP002262,1,1,0,0,0,8344,2271.580378,17,352,1,1,1,6000
93763,LP002582,1,1,0,0,0,16454,4191.916578,222,362,1,1,1,6000
73615,LP002585,1,1,3+,0,0,7910,18265.70323,35,373,1,2,1,3750
65108,LP001319,1,0,0,0,0,6043,686.6901602,17,373,1,0,1,3750
64008,LP002585,1,1,0,0,0,6655,3874.477753,105,372,1,2,1,6000
60884,LP001790,1,1,0,0,0,3533,2928.42179,91,367,1,2,1,6000
32924,LP002187,1,1,0,0,1,150,0,17,348,1,2,1,18333
75496,LP001334,1,0,0,1,0,3308,0,17,373,1,2,1,6000
20159,LP002103,1,1,0,0,0,8317,3320.109292,17,347,1,1,1,3750
98106,LP002187,1,1,0,0,0,6189,0,147,350,1,2,1,3750
42075,LP002187,0,1,2,0,0,150,0,235,326,0,1,1,6000
56706,LP001379,1,1,0,0,0,15652,3049.649549,17,372,1,1,1,3750
